target,model,fp,seed,split,rmse,mae,r2,spearman,ece,cov90,seconds
density,torch-GREA,graph,1,train,0.2801985360043863,0.2267415061064631,-0.7801532811276897,0.009668580802939824,0.13653346328784927,0.8157894736842105,101.7
density,torch-GREA,graph,2,test,0.22478369885827576,0.18552392957196598,-0.35302300521985286,-0.08273109712274906,0.14652371669915532,0.7865497076023392,201.7
density,torch-GREA,graph,2,train,0.25032888873577763,0.19920291207960475,-0.420847993509474,0.07467331586467822,0.15302144249512672,0.8019005847953217,201.7
density,torch-GREA,graph,3,test,0.35058374740526294,0.2872314717635774,-2.291236661569343,0.5601795259993576,0.05821962313190384,0.9707602339181286,100.5
density,torch-GREA,graph,3,train,0.3703401053381508,0.304313619734739,-2.1097621045467116,0.5284883237633686,0.06081871345029241,0.9568713450292398,100.5
density,torch-GREA,graph,4,test,0.42914849877996775,0.3564526470424139,-3.9316329944334543,0.6701697006287589,0.07115009746588695,0.9853801169590644,99.2
density,torch-GREA,graph,4,train,0.45437049525591305,0.37488026422485965,-3.6810784603416495,0.6691037088929146,0.06960688758934372,0.9831871345029239,99.2
TC,QuantileRandomForest,Morgan,0,test,0.05705384499666043,0.03674245780590717,0.5822191760144539,0.3919277218894506,0.06399437412095643,0.8164556962025317,186.4
TC,QuantileRandomForest,Morgan,0,train,0.05039120976669613,0.01854211780440024,0.7427901370154806,0.22553128494875227,0.18653305203938114,0.9762658227848101,186.4
TC,QuantileRandomForest,Morgan,1,test,0.05538985505077361,0.03614847046413502,0.6062331752333582,0.44245688371135883,0.05098452883263012,0.8259493670886076,11.1
TC,QuantileRandomForest,Morgan,1,train,0.0628531804962383,0.019003202230259194,0.5998410213278788,0.27257635976040084,0.19382911392405058,0.9786392405063291,11.1
TC,QuantileRandomForest,Morgan,2,test,0.05553342685761053,0.037161787974683544,0.6041892239379227,0.3968404392960709,0.06188466947960621,0.8069620253164557,10.3
TC,QuantileRandomForest,Morgan,2,train,0.049927666956745914,0.018568541855033153,0.7475004585978267,0.27823472784603304,0.1969936708860759,0.9786392405063291,10.3
TC,QuantileRandomForest,Morgan,3,test,0.05456547471724353,0.03627821729957806,0.6178670015104292,0.39467197522449643,0.05203938115330523,0.8291139240506329,11.6
TC,QuantileRandomForest,Morgan,3,train,0.05298386342014372,0.0197618962854129,0.7156421031213174,0.25052603518720873,0.19031293952180026,0.9770569620253164,11.6
TC,QuantileRandomForest,Morgan,4,test,0.055687391008151337,0.03578329189270645,0.6019914432094637,0.39551109359661896,0.047468354430379764,0.8354430379746836,9.8
TC,QuantileRandomForest,Morgan,4,train,0.05550918282398197,0.019091121345690173,0.6878899765483995,0.2656119413073835,0.19734528832630094,0.9762658227848101,9.8
TC,QuantileRandomForest,RDKit,0,test,0.051255607676211734,0.03504760021097046,0.662820284478165,0.37081547203698684,0.02018284106891703,0.819620253164557,357.7
TC,QuantileRandomForest,RDKit,0,train,0.04100862259545856,0.01405212571579265,0.8296553833670459,0.10779574294135784,0.28032700421940926,0.9818037974683544,357.7
TC,QuantileRandomForest,RDKit,1,test,0.051308057552020406,0.03469678646775166,0.6621298592327557,0.3454703579216036,0.01842475386779184,0.8322784810126582,23.8
TC,QuantileRandomForest,RDKit,1,train,0.04243378946724482,0.014933875828812535,0.8176097229211352,0.14328538347166286,0.2789205344585091,0.9841772151898734,23.8
TC,QuantileRandomForest,RDKit,2,test,0.052047976549436825,0.03553458408679927,0.6523146699137065,0.32137153097254495,0.019901547116736987,0.8227848101265823,23.9
TC,QuantileRandomForest,RDKit,2,train,0.04158198785443612,0.014578902953586497,0.8248587105128166,0.12392309262021858,0.274789029535865,0.9849683544303798,23.9
TC,QuantileRandomForest,RDKit,3,test,0.05188067634733001,0.034577041892706446,0.6545462394803039,0.3070928564506201,0.016596343178621662,0.8322784810126582,25.8
TC,QuantileRandomForest,RDKit,3,train,0.04664412385798997,0.014950128089210365,0.7796201271073324,0.11994596048520921,0.2788326300984528,0.9881329113924051,25.8
TC,QuantileRandomForest,RDKit,4,test,0.049852711059416105,0.0335450158227848,0.6810253071052597,0.3192490303035012,0.027285513361462746,0.8322784810126582,24.9
TC,QuantileRandomForest,RDKit,4,train,0.05095890119884074,0.01481278631705847,0.7369622031250069,0.09265866820631774,0.2774261603375527,0.9873417721518988,24.9
TC,QuantileRandomForest,AtomPair,0,test,0.0501378549649212,0.0341489187763713,0.6773659753298925,0.3722624184576652,0.011533052039381144,0.8639240506329114,314.7
TC,QuantileRandomForest,AtomPair,0,train,0.01918057182882561,0.0037312330470162755,0.9627349979314299,0.1621754427762112,0.4481364275668073,0.9833860759493671,314.7
TC,QuantileRandomForest,AtomPair,1,test,0.0497339418673462,0.03402059975889089,0.6825433484662551,0.3434184195913013,0.012376933895921234,0.8544303797468354,13.3
TC,QuantileRandomForest,AtomPair,1,train,0.02049249612752142,0.0043324301160337555,0.9574629104198613,0.25046942061371474,0.44646624472573837,0.9920886075949367,13.3
TC,QuantileRandomForest,AtomPair,2,test,0.04931890206962062,0.03315080997588908,0.6878197198742484,0.27803938049106464,0.014416315049226454,0.8417721518987342,12.1
TC,QuantileRandomForest,AtomPair,2,train,0.017191798204172302,0.003949525316455696,0.9700621465549384,0.18817163829809577,0.4440928270042194,0.9849683544303798,12.1
TC,QuantileRandomForest,AtomPair,3,test,0.05044123262411056,0.0336976981615431,0.6734497294232233,0.31231520120670536,0.012025316455696199,0.8734177215189873,11.6
TC,QuantileRandomForest,AtomPair,3,train,0.02294029796644719,0.004037829641350211,0.9466939923163566,0.2092180824655385,0.45270745428973275,0.9865506329113924,11.6
TC,QuantileRandomForest,AtomPair,4,test,0.05148569818091731,0.03333454641350211,0.6597862364978666,0.27234334384929676,0.016877637130801697,0.8639240506329114,11.8
TC,QuantileRandomForest,AtomPair,4,train,0.045970255837379584,0.00550274920886076,0.7859417897739972,0.23623167504594986,0.44927918424753865,0.9857594936708861,11.8
TC,DropoutMLP,Morgan,0,test,0.049977510569729024,0.03430087216242456,0.6794262882574013,0.30703418691279577,0.24226441631504927,0.509493670886076,86.5
TC,DropoutMLP,Morgan,0,train,0.031269643559880385,0.01915673133435515,0.9009569718549357,0.3036392657602739,0.042106188466947976,0.814873417721519,86.5
TC,DropoutMLP,Morgan,1,test,0.06969247468216615,0.0505719135575908,0.3766234827202717,0.12373004147152612,0.16736990154711673,0.6487341772151899,24.5
TC,DropoutMLP,Morgan,1,train,0.07240951962085634,0.046969310424890026,0.46890846289076704,0.1647957190059461,0.13783403656821377,0.7143987341772152,24.5
TC,DropoutMLP,Morgan,2,test,0.05378428393978834,0.03623073816494348,0.6287303502607595,0.3741849732745393,0.2819971870604782,0.4430379746835443,32.5
TC,DropoutMLP,Morgan,2,train,0.03175053739236563,0.01812915757594741,0.8978871943342068,0.36473974116429836,0.022591420534458524,0.8204113924050633,32.5
TC,DropoutMLP,Morgan,3,test,0.05599524810302971,0.03977634568961361,0.5975786507630263,0.37391724329391546,0.10794655414908581,0.7563291139240507,24.5
TC,DropoutMLP,Morgan,3,train,0.05190437415122959,0.03091513995490632,0.727111040089587,0.3646617035039522,0.014293248945147656,0.8718354430379747,24.5
TC,DropoutMLP,Morgan,4,test,0.054309643269249225,0.03786568326216961,0.6214418795820319,0.40459400307661303,0.24296765119549932,0.5379746835443038,26.5
TC,DropoutMLP,Morgan,4,train,0.0529352445420644,0.022818065477582063,0.7161637267979415,0.36385064187208627,0.023347398030942344,0.8330696202531646,26.5
TC,DropoutMLP,RDKit,0,test,0.05500780101856868,0.036343798147349414,0.6116464903235694,0.36566134819538965,0.24542897327707458,0.5316455696202531,89.2
TC,DropoutMLP,RDKit,0,train,0.03626880012051189,0.02100862003016393,0.8667569931878788,0.28429444353480743,0.06689521800281296,0.75,89.2
TC,DropoutMLP,RDKit,1,test,0.0646102729412197,0.04705147028427555,0.46422577383808694,0.08017562174013079,0.07630098452883266,0.6930379746835443,22.4
TC,DropoutMLP,RDKit,1,train,0.053804737497729474,0.0353527902655034,0.7067627876462662,0.16930953457039238,0.01749296765119549,0.8409810126582279,22.4
TC,DropoutMLP,RDKit,2,test,0.062405165942877934,0.041556146654084254,0.5001729555564485,0.2986018334179497,0.12587904360056262,0.6930379746835443,24.1
TC,DropoutMLP,RDKit,2,train,0.045457884687506465,0.027351517749436064,0.7906868595542996,0.2561352171072718,0.0117440225035162,0.8473101265822784,24.1
TC,DropoutMLP,RDKit,3,test,0.06545955760234685,0.0441324964028622,0.4500479844316344,0.3929249310234017,0.20886075949367092,0.5822784810126582,24.7
TC,DropoutMLP,RDKit,3,train,0.04012797739040109,0.02394324679067061,0.8368930042093692,0.30935628348450245,0.010988045007032357,0.8734177215189873,24.7
TC,DropoutMLP,RDKit,4,test,0.07042631665942893,0.05043548592494384,0.36342641031503886,0.17691665573309148,0.08966244725738398,0.740506329113924,22.6
TC,DropoutMLP,RDKit,4,train,0.066965897617091,0.0391207861064094,0.5457599348051043,0.1670841866690784,0.020182841068917007,0.8227848101265823,22.6
TC,DropoutMLP,MACCS,0,test,0.05698500973346449,0.03813245462692237,0.5832266700662252,0.2973168055706091,0.1976090014064698,0.5854430379746836,74.7
TC,DropoutMLP,MACCS,0,train,0.04829609356203204,0.02768970671100087,0.7637335494950935,0.2956103890331566,0.0919479606188467,0.759493670886076,74.7
TC,DropoutMLP,MACCS,1,test,0.0671917207472636,0.04704133523830884,0.42055770417416904,0.19990492543301713,0.169831223628692,0.6550632911392406,22.5
TC,DropoutMLP,MACCS,1,train,0.06726670456764725,0.04517074792786372,0.5416699289964518,0.2918165334783524,0.16218354430379747,0.6772151898734177,22.5
TC,DropoutMLP,MACCS,2,test,0.06073846165990996,0.04337979191516522,0.5265149807504194,0.3733175129253874,0.1265822784810127,0.7468354430379747,22.8
TC,DropoutMLP,MACCS,2,train,0.05845226083968889,0.03552271926816847,0.6539166741115295,0.2850049265989639,0.02640646976090017,0.8386075949367089,22.8
TC,DropoutMLP,MACCS,3,test,0.061103291169972464,0.04423842142304791,0.5208098610027451,0.3389355071182329,0.20288326300984533,0.6139240506329114,24.2
TC,DropoutMLP,MACCS,3,train,0.052263293687937716,0.03303515921115444,0.7233239286226837,0.23735123198249883,0.09906821378340368,0.7563291139240507,24.2
TC,DropoutMLP,MACCS,4,test,0.05835084601045389,0.03851505670039462,0.5630085089951768,0.33059404490942246,0.15365682137834039,0.6930379746835443,23.9
TC,DropoutMLP,MACCS,4,train,0.05617067845950911,0.030870516415350387,0.6804069050050296,0.343025139737504,0.06293952180028133,0.7935126582278481,23.9
TC,QuantileRandomForest,TopologicalTorsion,0,test,0.05058605549592128,0.03331381856540084,0.671571907016463,0.2560159245108101,0.015682137834036585,0.8227848101265823,152.9
TC,QuantileRandomForest,TopologicalTorsion,0,train,0.04928811148814835,0.01930897566305003,0.753927883475692,0.16019970575513837,0.1682489451476793,0.9762658227848101,152.9
TC,QuantileRandomForest,TopologicalTorsion,1,test,0.07958419702212097,0.03738399261603376,0.18710894651538745,0.3149896317573512,0.01652601969057667,0.8386075949367089,10.1
TC,QuantileRandomForest,TopologicalTorsion,1,train,0.06231142898472418,0.021320112831525014,0.6067094869493503,0.18991964397979885,0.16666666666666663,0.9857594936708861,10.1
TC,QuantileRandomForest,TopologicalTorsion,2,test,0.05167713023128927,0.03410759493670886,0.657251594900939,0.2531415793300907,0.017510548523206784,0.8386075949367089,9.2
TC,QuantileRandomForest,TopologicalTorsion,2,train,0.05046828066671419,0.0203398404535865,0.7420027554390329,0.1948023610862014,0.16939170182841068,0.9794303797468354,9.2
TC,QuantileRandomForest,TopologicalTorsion,3,test,0.05421651665481782,0.03529034810126582,0.6227390197772775,0.29099889665211026,0.022503516174402275,0.8164556962025317,8.5
TC,QuantileRandomForest,TopologicalTorsion,3,train,0.05299408670249779,0.02075310145418927,0.7155323583295007,0.16149448951425632,0.15998593530239097,0.9778481012658228,8.5
TC,QuantileRandomForest,TopologicalTorsion,4,test,0.050947812089493935,0.0337552554249548,0.6668577282071713,0.3090727438337282,0.02215189873417725,0.8322784810126582,9.3
TC,QuantileRandomForest,TopologicalTorsion,4,train,0.056414293657761634,0.02095485702983725,0.6776287091957062,0.18873616430063464,0.16385372714486632,0.9825949367088608,9.3
TC,DropoutMLP,TopologicalTorsion,0,test,0.0487749928326776,0.033817942241387525,0.6946674569911566,0.3685048383447138,0.34739803094233473,0.33860759493670883,107.9
TC,DropoutMLP,TopologicalTorsion,0,train,0.03621197237901315,0.014023680498966339,0.867174209479034,0.40406275361645405,0.05687412095639946,0.7681962025316456,107.9
TC,DropoutMLP,TopologicalTorsion,1,test,0.07016477540927661,0.052783484172280334,0.3681457003206666,-0.06757443863221925,0.1849507735583685,0.6265822784810127,24.1
TC,DropoutMLP,TopologicalTorsion,1,train,0.06677269976036516,0.04527728845934019,0.5483771360411187,0.08830562041189488,0.12860407876230662,0.7080696202531646,24.1
TC,DropoutMLP,TopologicalTorsion,2,test,0.05151409265522417,0.035664710680140724,0.6594108757621224,0.22974388813146152,0.27320675105485237,0.4588607594936709,28.7
TC,DropoutMLP,TopologicalTorsion,2,train,0.03669286541559118,0.016914719735426832,0.863622946083279,0.38352219322607206,0.021976090014064715,0.8235759493670886,28.7
TC,DropoutMLP,TopologicalTorsion,3,test,0.0524507889776091,0.036656414281592595,0.6469121958828545,0.34604518323721295,0.2855133614627286,0.45569620253164556,27.7
TC,DropoutMLP,TopologicalTorsion,3,train,0.03935500039984631,0.018915453020651223,0.8431162756516402,0.3901114643758349,0.06575246132208161,0.8164556962025317,27.7
TC,DropoutMLP,TopologicalTorsion,4,test,0.06699277771150576,0.0471720698785807,0.4239838808506723,0.11114140820645635,0.1666666666666667,0.7025316455696202,23.8
TC,DropoutMLP,TopologicalTorsion,4,train,0.061307581670682405,0.03185162893390056,0.619279362365551,0.28586572364673624,0.01337904360056261,0.8583860759493671,23.8
TC,QuantileRandomForest,MACCS,0,test,0.05328014857894952,0.03688433544303797,0.6356577627195152,0.31994708810413747,0.017299578059071747,0.8670886075949367,43.7
TC,QuantileRandomForest,MACCS,0,train,0.05568121836779409,0.026616478300180834,0.6859523792052045,0.28244453190412533,0.14565752461322082,0.9810126582278481,43.7
TC,QuantileRandomForest,MACCS,1,test,0.053339570994344894,0.03766123417721519,0.6348446205142626,0.3120983086459822,0.018635724331926888,0.870253164556962,9.7
TC,QuantileRandomForest,MACCS,1,train,0.05476101789759571,0.026616972762206148,0.6962466524346191,0.28105773449418103,0.14328410689170182,0.9802215189873418,9.7
TC,QuantileRandomForest,MACCS,2,test,0.05285389253324644,0.03729680907172996,0.6414641221795764,0.3037023800872708,0.018002812939521804,0.8544303797468354,9.3
TC,QuantileRandomForest,MACCS,2,train,0.05572382887766981,0.026356839587100663,0.6854715402480528,0.29113972199774263,0.14899789029535862,0.9865506329113924,9.3
TC,QuantileRandomForest,MACCS,3,test,0.055515658333011586,0.03772252109704641,0.6044424713519816,0.28024150757201,0.013502109704641378,0.8512658227848101,8.4
TC,QuantileRandomForest,MACCS,3,train,0.05960197610241937,0.02715081374321881,0.6401683448803841,0.263593553057549,0.14636075949367086,0.9857594936708861,8.4
TC,QuantileRandomForest,MACCS,4,test,0.05654455036853771,0.037214477848101266,0.589644577806582,0.313169123724005,0.016455696202531636,0.879746835443038,9.3
TC,QuantileRandomForest,MACCS,4,train,0.05954211932484576,0.026983606464737794,0.6408907218729514,0.2686095696308366,0.14882208157524612,0.9833860759493671,9.3
TC,DropoutMLP,AtomPair,0,test,0.0561103670258072,0.036440020655303065,0.5959222983322737,0.1561611171641919,0.21237693389592127,0.569620253164557,102.4
TC,DropoutMLP,AtomPair,0,train,0.02678807724269095,0.01629902294765621,0.9273122654386994,0.24015600639227852,0.0401898734177215,0.8623417721518988,102.4
TC,DropoutMLP,AtomPair,1,test,0.05814929317778806,0.039369896682945986,0.5660221673502683,0.19415709741149986,0.20464135021097052,0.6107594936708861,30.4
TC,DropoutMLP,AtomPair,1,train,0.051142393086781875,0.025779989351443117,0.7350645092099797,0.27599238792626135,0.03354430379746835,0.8393987341772152,30.4
TC,DropoutMLP,AtomPair,2,test,0.052384774076898385,0.035515965497883564,0.6478004337271592,0.21744960572577077,0.2770745428973277,0.4936708860759494,30.2
TC,DropoutMLP,AtomPair,2,train,0.027200905327324262,0.01659871841740692,0.9250546372124089,0.21812012130925484,0.024367088607594956,0.807753164556962,30.2
TC,DropoutMLP,AtomPair,3,test,0.05879262352721863,0.039465821744206084,0.5563664862455726,0.1595111646064008,0.17791842475386782,0.6139240506329114,26.7
TC,DropoutMLP,AtomPair,3,train,0.033738089553696934,0.02167732865360979,0.8847027306435801,0.24278610669381656,0.020622362869198305,0.8742088607594937,26.7
TC,DropoutMLP,AtomPair,4,test,0.05782148383029343,0.0388934086142713,0.5709013667465697,0.10809141609764539,0.09704641350210971,0.7436708860759493,25.3
TC,DropoutMLP,AtomPair,4,train,0.050105420331647395,0.025023318264046444,0.7456993513406396,0.19119882198963772,0.057313642756680716,0.9129746835443038,25.3
TC,torch-GREA,graph,0,test,0.0820387612819123,0.06259095225316562,0.13619273003268162,0.07208575424964984,0.01744022503516173,0.9588607594936709,5213.2
TC,torch-GREA,graph,0,train,0.09439649839525471,0.06424602252342225,0.09741145464363954,0.08185744682827448,0.024771448663853703,0.9533227848101266,5213.2
TC,torch-GREA,graph,1,test,0.13508996444053223,0.115436848505162,-1.3422046618674148,-0.08547206009627412,0.3727144866385373,0.3069620253164557,43.3
TC,torch-GREA,graph,1,train,0.13862445005923726,0.11494054987590453,-0.9465148484641162,-0.07544550492296995,0.36893459915611815,0.314873417721519,43.3
TC,torch-GREA,graph,2,test,0.09094393464562978,0.06975893384897257,-0.06151502568113454,-0.060846605114105334,0.4430379746835443,0.18354430379746836,54.0
TC,torch-GREA,graph,2,train,0.10165978660446959,0.07001557820634069,-0.046830664742403494,0.07120146068225512,0.41886427566807316,0.21677215189873417,54.0
TC,torch-GREA,graph,3,test,0.09598994649972281,0.0768565125026532,-0.18257900801604565,0.011674589707966499,0.18635724331926867,0.7689873417721519,41.2
TC,torch-GREA,graph,3,train,0.10576448886070447,0.0773481386232836,-0.13307275823439113,-0.00571112334306598,0.16613924050632914,0.7681962025316456,41.2
TC,torch-GREA,graph,4,test,0.08804891671182713,0.0697507942378018,0.004991706791518946,-0.10588418508435875,0.39310829817158927,0.31329113924050633,51.7
TC,torch-GREA,graph,4,train,0.09988551740775593,0.07135264291001091,-0.010608846682388373,0.00786788739107229,0.4023382559774965,0.2579113924050633,51.7
TC,torch-GNN,graph,0,test,0.053866045217272646,0.03778402238662987,0.6276007060085512,,,0.0,2976.2
TC,torch-GNN,graph,0,train,0.06357706009831918,0.03759161183141024,0.590570687963007,,,0.0,2976.2
TC,torch-GNN,graph,1,test,0.06319662886762126,0.04289175477491904,0.4874142948795729,,,0.0,38.2
TC,torch-GNN,graph,1,train,0.06752898717200179,0.04132648725327561,0.5380887704591852,,,0.0,38.2
TC,torch-GNN,graph,2,test,0.06002275615237725,0.04346785738152542,0.5376077635529213,,,0.0,34.0
TC,torch-GNN,graph,2,train,0.06923762084764011,0.04214447731420077,0.5144182892980278,,,0.0,34.0
TC,torch-GNN,graph,3,test,0.06154339940260145,0.043589402837466595,0.5138820825165038,,,0.0,63.0
TC,torch-GNN,graph,3,train,0.06932104650233453,0.0411524089169011,0.5132474120430404,,,0.0,63.0
TC,torch-GNN,graph,4,test,0.05692295681474767,0.03890732460623049,0.5841338532247181,,,0.0,35.1
TC,torch-GNN,graph,4,train,0.07058201475200232,0.04070546631433469,0.49537803479860953,,,0.0,35.1
FFV,QuantileRandomForest,Morgan,0,test,0.015876383449732193,0.00812574595652174,0.7196574519770075,0.3989849643950187,0.01835748792270534,0.8006211180124223,1503.2
FFV,QuantileRandomForest,Morgan,0,train,0.006524900747205046,0.001435713732131759,0.9485412435585682,-0.05983706045975202,0.3630964712381742,0.9805779987569919,1503.2
FFV,QuantileRandomForest,Morgan,1,test,0.015856718664028893,0.00814203043167702,0.7203514969365605,0.3882906600484781,0.02291235334713597,0.8192546583850931,101.5
FFV,QuantileRandomForest,Morgan,1,train,0.00643374221647613,0.001353157540397763,0.9499690466178917,-0.0651287809803234,0.36844831158069197,0.9871037911746426,101.5
FFV,QuantileRandomForest,Morgan,2,test,0.015848329042014393,0.008134277369565217,0.7206473367792181,0.39018474859773555,0.021877156659765362,0.815527950310559,98.7
FFV,QuantileRandomForest,Morgan,2,train,0.004444405276750544,0.0013438211777501556,0.9761252531023284,-0.060524822592276255,0.36499551135971275,0.9821317588564326,98.7
FFV,QuantileRandomForest,Morgan,3,test,0.01592773887600057,0.008192689052795032,0.7178408674496388,0.38299582375051655,0.02380952380952383,0.808695652173913,102.9
FFV,QuantileRandomForest,Morgan,3,train,0.00445040388027011,0.0013576088385643258,0.9760607622287841,-0.05687161290450655,0.3662385194392652,0.9816656308266004,102.9
FFV,QuantileRandomForest,Morgan,4,test,0.015618489017267591,0.008057806357142858,0.7286911938669376,0.39237942283743116,0.018012422360248456,0.8062111801242235,97.8
FFV,QuantileRandomForest,Morgan,4,train,0.0046216852537577235,0.001404265883312617,0.9741826181192279,-0.054087054318041644,0.36302741523375454,0.9821317588564326,97.8
FFV,DropoutMLP,Morgan,0,test,0.01568060710947216,0.008025483862498028,0.7265287952137247,0.26335975219718033,0.2122153209109731,0.5819875776397515,365.3
FFV,DropoutMLP,Morgan,0,train,0.010275368102952893,0.004931662900650008,0.8723836717786123,0.27566057303191394,0.07376907672122093,0.7757924176507147,365.3
FFV,DropoutMLP,Morgan,1,test,0.015584834059507306,0.007764259820520911,0.7298591748046376,0.1574341454460595,0.08543823326432023,0.7503105590062111,86.5
FFV,DropoutMLP,Morgan,1,train,0.00843807968103881,0.0047882772773933414,0.9139405212386025,0.05314852212038914,0.045280022097921396,0.8800497203231821,86.5
FFV,DropoutMLP,Morgan,2,test,0.015182717059473624,0.007664854694021806,0.7436195799815841,0.2717426893422604,0.20952380952380953,0.5801242236024845,86.9
FFV,DropoutMLP,Morgan,2,train,0.006852684645472722,0.00425995333168613,0.9432412320225562,0.20420622213905162,0.05481320350804504,0.7998756991920447,86.9
FFV,DropoutMLP,Morgan,3,test,0.015246609271630724,0.007614744090184229,0.7414572293372304,0.2820645674527916,0.18095238095238095,0.6316770186335404,92.6
FFV,DropoutMLP,Morgan,3,train,0.007530741900975223,0.004311636103117394,0.9314532301979436,0.27894313212069144,0.029279745873903758,0.8295525170913611,92.6
FFV,DropoutMLP,Morgan,4,test,0.015097101774019612,0.007655137969782527,0.7465028840095638,0.2703017575825423,0.18378191856452725,0.6260869565217392,88.4
FFV,DropoutMLP,Morgan,4,train,0.00848974192234018,0.004713557876663742,0.9128834949605169,0.30393562210448444,0.04637110696775087,0.8152579241765071,88.4
FFV,QuantileRandomForest,MACCS,0,test,0.015963559177838062,0.008598016149068324,0.7165703305143503,0.33753172070642995,0.022981366459627346,0.8459627329192546,164.1
FFV,QuantileRandomForest,MACCS,0,train,0.008552137717699665,0.0038651908032939714,0.9115982548053757,0.06752608805496438,0.21072439748636143,0.980733374766936,164.1
FFV,QuantileRandomForest,MACCS,1,test,0.016079555778054117,0.008505794096273292,0.7124363745549864,0.33457540482547043,0.025534851621808127,0.8422360248447205,25.0
FFV,QuantileRandomForest,MACCS,1,train,0.009406379462914246,0.003920197371037912,0.8930559919915243,0.06681191371977165,0.21132863752503278,0.9788688626476072,25.0
FFV,QuantileRandomForest,MACCS,2,test,0.016056162069411118,0.008560375189440993,0.713272502886807,0.3128686010066769,0.03057280883367841,0.8422360248447205,24.4
FFV,QuantileRandomForest,MACCS,2,train,0.008548414079139456,0.003980256928216284,0.911675219067572,0.09091742066152629,0.20854913334714453,0.9798011187072716,24.4
FFV,QuantileRandomForest,MACCS,3,test,0.015968999726292628,0.008559844636645962,0.7163771059833799,0.3167615920930821,0.021256038647343,0.8453416149068324,24.6
FFV,QuantileRandomForest,MACCS,3,train,0.008555534714650656,0.0039303015894965815,0.9115280126951533,0.07297371805018678,0.20621849319798358,0.9763828464885022,24.6
FFV,QuantileRandomForest,MACCS,4,test,0.016005617011634384,0.008600103732919254,0.715074907008603,0.3133471671600767,0.02939958592132504,0.8459627329192546,23.9
FFV,QuantileRandomForest,MACCS,4,train,0.008869149615074573,0.0039984890646364195,0.9049230088497892,0.0952014696727066,0.2081175333195221,0.9785581106277191,23.9
FFV,DropoutMLP,RDKit,0,test,0.01590100032950182,0.00856834448228303,0.7187874164222283,0.22945550022233235,0.2174603174603175,0.5540372670807453,472.5
FFV,DropoutMLP,RDKit,0,train,0.010337409787239942,0.005916686396698314,0.8708379491312109,0.20955934935904336,0.1397866169463435,0.6712243629583592,472.5
FFV,DropoutMLP,RDKit,1,test,0.015993001402017357,0.008778677331365076,0.7155238852827585,0.14675129191386346,0.22215320910973085,0.5316770186335403,154.3
FFV,DropoutMLP,RDKit,1,train,0.011626694043615268,0.006671144716431978,0.836610570853437,0.15803257683605987,0.1644914025274498,0.6107830950901181,154.3
FFV,DropoutMLP,RDKit,2,test,0.016095430166780382,0.00901039452402885,0.7118683053667103,0.19360863078491994,0.2469289164941339,0.49130434782608695,154.8
FFV,DropoutMLP,RDKit,2,train,0.010304443238286052,0.006771956699240005,0.8716604448285244,0.20886578210227527,0.19156135625992685,0.5846799254195152,154.8
FFV,DropoutMLP,RDKit,3,test,0.01563872314664214,0.008638027456547282,0.7279877642976045,0.19279769284749468,0.1759834368530021,0.6322981366459627,144.8
FFV,DropoutMLP,RDKit,3,train,0.009030629383355167,0.006030322809728264,0.9014293760716179,0.17380425869881394,0.10099440646364205,0.7467371037911746,144.8
FFV,DropoutMLP,RDKit,4,test,0.016576353922215514,0.00909813134595532,0.6943925910135129,0.1758533032220496,0.13733609385783302,0.6801242236024845,131.7
FFV,DropoutMLP,RDKit,4,train,0.010415028770352832,0.006729471905700952,0.8688910271315037,0.1646192054523329,0.07371728471790623,0.7725295214418894,131.7
FFV,DropoutMLP,AtomPair,0,test,0.01447527020327273,0.008098908468715596,0.766955307902114,0.2442912028470732,0.17094547964113183,0.6099378881987577,423.7
FFV,DropoutMLP,AtomPair,0,train,0.00925789809796324,0.005425401163024937,0.8964056047546443,0.20805447429693735,0.07635867688695536,0.7633623368551895,423.7
FFV,DropoutMLP,AtomPair,1,test,0.014153271589457892,0.007691765462490011,0.7772080276638621,0.2620493956432665,0.16514837819185646,0.6453416149068323,96.6
FFV,DropoutMLP,AtomPair,1,train,0.007637507366767091,0.0045656943219451,0.9294958385842992,0.17647140239825568,0.021079345349078148,0.8267557489123679,96.6
FFV,DropoutMLP,AtomPair,2,test,0.014597732170259739,0.008299894287593675,0.7629954739794046,0.253341489796589,0.1645272601794341,0.6385093167701863,95.7
FFV,DropoutMLP,AtomPair,2,train,0.008108229826848478,0.0056401899062730665,0.9205372542505179,0.2345550145121127,0.07430426075547271,0.7663144810441268,95.7
FFV,DropoutMLP,AtomPair,3,test,0.014263084108857573,0.00828771211773684,0.7737374154313064,0.2716841179425564,0.14899930986887508,0.6664596273291925,94.2
FFV,DropoutMLP,AtomPair,3,train,0.008033496635104205,0.005492640103102199,0.9219953128588979,0.25616423462124155,0.04217595469926113,0.8001864512119329,94.2
FFV,DropoutMLP,AtomPair,4,test,0.014043316972813656,0.008429820322864129,0.7806562550220217,0.287830415782443,0.18688750862663908,0.5993788819875776,100.3
FFV,DropoutMLP,AtomPair,4,train,0.007955298332989202,0.005399020838147911,0.9235065218333447,0.21468805863215648,0.07181824459636768,0.7768800497203232,100.3
FFV,DropoutMLP,TopologicalTorsion,0,test,0.016176539184184942,0.008148983971562496,0.7089570489027046,0.3101383140322172,0.27329192546583847,0.4453416149068323,322.3
